scenario,algorithm,flow_id,subscriber_id,role,service_id,service_type,allowed_by_policy,controller_decision,policy_violation,path,path_length,rerouted,unreachable,generated_rules,explanation
normal_access,sdn_shortest_path,normal_access_f066,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f067,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f068,u09,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f069,u03,student,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f070,u10,blocked,srv_internet,internet,False,allow,True,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f071,u01,student,srv_admin,admin,False,allow,True,s5 -> s3 -> s4 -> s9,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f072,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f073,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f074,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f075,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f076,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f077,u10,blocked,srv_video,video,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f078,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f079,u11,blocked,srv_video,video,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f080,u02,student,srv_db,database,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f081,u02,student,srv_file,file,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f082,u03,student,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f083,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f084,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f085,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f086,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f087,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f088,u10,blocked,srv_video,video,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f089,u11,blocked,srv_admin,admin,False,allow,True,s7 -> s4 -> s9,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_shortest_path,normal_access_f090,u01,student,srv_admin,admin,False,allow,True,s5 -> s3 -> s4 -> s9,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
normal_access,sdn_policy,normal_access_f001,u11,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
normal_access,sdn_policy,normal_access_f002,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
normal_access,sdn_policy,normal_access_f003,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
normal_access,sdn_policy,normal_access_f004,u01,student,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс file
normal_access,sdn_policy,normal_access_f005,u10,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
normal_access,sdn_policy,normal_access_f006,u09,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
normal_access,sdn_policy,normal_access_f007,u10,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
normal_access,sdn_policy,normal_access_f008,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
normal_access,sdn_policy,normal_access_f009,u04,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
normal_access,sdn_policy,normal_access_f010,u07,guest,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс file
normal_access,sdn_policy,normal_access_f011,u01,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
